f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.24339478438578485,-0.09726012670204275,-0.11214966093222377,0.45688473818247965,-0.3000189582551304,-0.14156694528058664,0.5773550434335074,-0.5640246243303838,-0.15122018751620447,0.7091570976944235,-0.6934659608647529,-0.12728382423366705,0.38886271216767787,-0.6082263474529701,-0.0378302576171327,0.3825118724131418,-0.7678072946786186,-0.11932601820323199,0.32102170996953194,-0.5376114829309775,-0.1489637650565332,0.3416046687827693,-0.515207078810381,-0.16426468206526587,0.2205827442625194,-0.6475896249744454,-0.005523450120631509,0.20917491966126625,-0.8078304638465394,-0.09115605063563605,0.16969102291253335,-0.512111628531027,-0.0850088864187802,0.20801688010382385,-0.5204489814803032,-0.06488372862246156,0.06454429826323382,-0.6533280609672831,0.006125428919583405,0.05331949196979596,-0.8218807992824289,-0.08257693092912691,0.03840677654689953,-0.5490237713933969,-0.020972634322520264,0.08657791697972507,-0.5323524846225464,0.0373386238202782,-0.08482285973524233,-0.6450784656290196,0.007784316890468614,-0.11998279462621418,-0.7279490034465398,-0.028597965799869795,-0.10107083950145729,-0.5523817346996327,0.02079301967239648,-0.04894177382650123,-0.5206377933100576,0.06763094664492603,A
0.0,0.0,0.0,0.2409367573675481,-0.11679555968536925,-0.10547534294867085,0.4391552385579196,-0.33282081487730786,-0.12734365760267535,0.5480245178337559,-0.5988689723256054,-0.12971675309144612,0.677882701754154,-0.7286851119917768,-0.09743228532688947,0.3566289369258142,-0.6262409080125072,-0.02161700449826314,0.34553582322471305,-0.7865395073880952,-0.10027269495886447,0.2917197409073474,-0.55718021728429,-0.12833673021792227,0.3195079897901181,-0.5424414538071024,-0.141487384610238,0.1918685787679911,-0.6552063960136227,0.010370099002138573,0.18007403927204693,-0.8196272092790534,-0.06975104751751592,0.14547462120456608,-0.5276576429146719,-0.062108460244133176,0.18516852654087976,-0.5424474601291348,-0.0403637268390545,0.03789782735107082,-0.6549729002446143,0.021266486593645755,0.027485586561608103,-0.8215004309628995,-0.061651270038260854,0.016607386570727755,-0.5524607497473535,-0.0014216757123610214,0.06809076356877075,-0.5460050797479343,0.056115384050777865,-0.10806105356735529,-0.6416651429916393,0.02269470374937566,-0.13952761160226343,-0.7242809763615398,-0.003995889781978912,-0.11717667958807963,-0.5509587938441334,0.04828893528283776,-0.0652490224572046,-0.5222185429192318,0.09613143706156609,A
0.0,0.0,0.0,0.2336354603336189,-0.09723491522175871,-0.12530255100146617,0.42425436222727886,-0.3312881685092417,-0.1589809942063241,0.5232451509532792,-0.6071600697376586,-0.1690722892260487,0.6468627683004555,-0.7482198636086128,-0.14742996536722155,0.3445868021313079,-0.6281383543751011,-0.06029313230963583,0.3100984107395114,-0.7818899092594249,-0.15015500093524706,0.26827695190182577,-0.5441933589954783,-0.18349478964187163,0.3027516635960972,-0.5172113736825937,-0.19888307904537642,0.17793772859138846,-0.6492429419732543,-0.019169926577234677,0.14962394039753862,-0.809618093963333,-0.11438280272452091,0.12763354553635986,-0.5251219867144031,-0.1111633772661469,0.17016522428664693,-0.5270176554837636,-0.09044543437222784,0.025997515573873524,-0.64166738783425,0.0007500344338098135,0.003189149757944004,-0.8033557907867326,-0.09946218798015345,-8.648192339460927e-05,-0.5388459090150046,-0.044819558541873354,0.05482963312874067,-0.519320670605085,0.013266483833648585,-0.11655954930016389,-0.6261021407681546,0.010631604118912709,-0.14924690544657448,-0.7089553838494091,-0.03871470657561368,-0.1288813963010071,-0.53153645310183,0.002310115025460882,-0.07480180412218392,-0.4966569722753107,0.046641367757425375,A
0.0,0.0,0.0,0.23341697587434498,-0.09983300265961824,-0.12735288225893598,0.4280218717475346,-0.3417931223952052,-0.15652242766281707,0.5182790021502062,-0.61607060799896,-0.15875411809865608,0.6396782609098045,-0.7579734120255391,-0.12762456339502376,0.3301551247287707,-0.6339845590521951,-0.07477657899811276,0.3065047190832653,-0.7804495055436705,-0.15902525557172195,0.2629248763219398,-0.535173550335423,-0.1876685120357758,0.29386730684034235,-0.5189874760388724,-0.20249055894489482,0.1662094919106452,-0.6472667787737266,-0.029960180477051224,0.14402378385001569,-0.8056025495126037,-0.11941967047181043,0.12420298680019529,-0.5149850057368096,-0.11219384524730727,0.16417753401522547,-0.5234411635145424,-0.09191132791698789,0.015492776703305147,-0.6325113479357418,-0.004848425256582996,-0.0030872656574821786,-0.7889312039161358,-0.09439300502087994,-0.001603690241717108,-0.5237846660060169,-0.035857351112443356,0.052413742233616264,-0.5148269501723057,0.02022051071725889,-0.12675649104312328,-0.6154480097331624,0.009869314262720346,-0.16110091027221515,-0.6876416470496723,-0.02595288371975648,-0.1341204182424956,-0.5184551952385056,0.01932882528202601,-0.08091926687634783,-0.4927905990678291,0.06160655895801619,A
0.0,0.0,0.0,0.23300320880056988,-0.0923128278775704,-0.12869306610119233,0.4324172777787023,-0.3343907662313188,-0.15690658422924497,0.5178934949531848,-0.6163548765966198,-0.1576311594063672,0.6335768643831551,-0.7635801947808043,-0.12460193841557304,0.342189185068754,-0.6323279099207426,-0.07413346556680118,0.3198144111375948,-0.7758927727454515,-0.15840745205207082,0.2738738286043987,-0.5276662806258385,-0.18848975602727142,0.2983820129677272,-0.5120034106153422,-0.20458546799779653,0.1757197803173489,-0.6523360849430645,-0.02764081143756164,0.15136592295556925,-0.8054111134084517,-0.11990484613569981,0.1332085399689371,-0.5107171007173469,-0.11612132301070131,0.16871695679229942,-0.5167698132646457,-0.09792364261210454,0.022089891568886872,-0.6419505191958012,-0.000410204891923451,0.0024539502556796843,-0.7965786281951128,-0.09195383012473766,0.006932263257837651,-0.5258468067836171,-0.034013447703096486,0.05589090085677587,-0.5114611908079443,0.02210832902466437,-0.12298937570745132,-0.6293092888635522,0.01658629831326158,-0.1533222723963527,-0.6992616812599851,-0.020114618273425092,-0.12624533584526326,-0.526358840380443,0.025472224026439696,-0.0757992727203945,-0.5037101265883438,0.0685203573773173,A
0.0,0.0,0.0,0.23943843552040303,-0.09068757931157424,-0.11565545814964337,0.43782642055971693,-0.3471352697313161,-0.1397208437088474,0.5229270197070891,-0.6195803479410535,-0.14003614755289992,0.6392582778081326,-0.7613872355661467,-0.1078811001553156,0.3402929953898534,-0.6219074731154302,-0.06958727324382148,0.32362735800414627,-0.7748905767637653,-0.14843321830340023,0.2738498121700053,-0.5209985885953017,-0.17276772470453403,0.2944756977926887,-0.5056117422080827,-0.1864208346406569,0.17446615330939957,-0.6414714903931981,-0.029052146234587038,0.15175093034316242,-0.7975516630538941,-0.11793889098494732,0.13171039753089975,-0.5001360429892143,-0.11013959111488653,0.16527983608227648,-0.5079166863832205,-0.0900025392352264,0.02121650172105909,-0.6296332279350487,-0.006226046174631045,0.0026979990006322473,-0.7897315450002258,-0.09177908102039373,0.005579273206839388,-0.5177015146406517,-0.028517887261925612,0.053629520718900675,-0.5033252195407873,0.0289884562301829,-0.1232596247954839,-0.6209578255886975,0.007240584176922046,-0.15642886548771295,-0.6881613659434691,-0.02655189060720055,-0.13177712850318601,-0.5114363222285377,0.020922562895025636,-0.08009972369187021,-0.4883887602228581,0.06389997153092157,A
0.0,0.0,0.0,0.23553070142948393,-0.08488923545474056,-0.12234958476136736,0.4350438592632767,-0.332195714430475,-0.1449965324780144,0.5204326778085501,-0.6173485371367645,-0.14127095870285453,0.6393472614100549,-0.7617362967778485,-0.10484700042744426,0.329693771628521,-0.6272903365276351,-0.06876060833674304,0.3225394732821393,-0.7640487623846216,-0.14981623876884365,0.26911898628898373,-0.5189830238425857,-0.17504602387184984,0.2868071043719077,-0.5094704248189367,-0.18860705583876305,0.16051959489111997,-0.6462323026896006,-0.029193975165148406,0.1515529893641108,-0.7927760366507496,-0.1174450763984287,0.12801754366877083,-0.4973780209070548,-0.10987133441792743,0.15385222225178727,-0.5043104314853957,-0.08957766517809343,0.0047618610894158446,-0.6349396152796464,-0.009114467865001327,-0.004755724176211604,-0.7902096562601509,-0.10075756283560248,-0.00286114400293979,-0.5096188614070642,-0.04129902447435541,0.038541924486548196,-0.4997729512850099,0.015172097201349275,-0.14217099152458956,-0.6152148091270649,0.0013597217625563127,-0.17129179534993946,-0.6822049701074857,-0.037463831285700674,-0.14201008933151585,-0.5000276331829859,0.009698737737316726,-0.09611422504091047,-0.47795469061563167,0.05329046530310759,A
0.0,0.0,0.0,0.23635726046899946,-0.09205097074167679,-0.10178632178681453,0.4226259923825816,-0.3535546411713863,-0.12219176480083277,0.5015113706214922,-0.6394342731486894,-0.1238876392208511,0.6190417060431658,-0.7795400490252756,-0.09541843713265072,0.30974438645158126,-0.6410731991964721,-0.04663233783424758,0.3109249493032901,-0.775276735204484,-0.1299201220151268,0.25782987218147896,-0.5328401312928216,-0.1571651853958721,0.2637510669190638,-0.5231298773863561,-0.17209615350502872,0.13905962027786145,-0.658515125026017,-0.021746528902095785,0.13671170554375411,-0.8012560106217191,-0.11261250770690429,0.11565456924292043,-0.5073261117513005,-0.10607208468226767,0.1336375704242216,-0.5159209003359925,-0.08457250655734161,-0.015349806095418594,-0.6420948474898095,-0.01589001735584806,-0.02431565060074174,-0.8022251979644617,-0.11233371317520714,-0.01604443503249283,-0.5208755882173616,-0.05309490110180257,0.017218296667884825,-0.5102290786597679,0.0051584832759897815,-0.16286961624166463,-0.6158605429258867,-0.017974110588466246,-0.18686533162910673,-0.6796212759376254,-0.06592942958560007,-0.15162727282183963,-0.4944865812881808,-0.0220457097903069,-0.10809463992087627,-0.4781379110349021,0.021942901990031814,A
0.0,0.0,0.0,0.2404810828385194,-0.06559269341704556,-0.11979395098921619,0.4371550277054865,-0.33660650711802675,-0.15630413164432452,0.5064007274061527,-0.6291639435855891,-0.17262866956920794,0.6289629563885435,-0.7610670574720099,-0.15869005489279928,0.31474595057353805,-0.6322004054018767,-0.0768912800110292,0.3053060484705717,-0.8016597782637788,-0.17957166008478245,0.25835811644528395,-0.5452150756826319,-0.20993785307388413,0.2623276628002557,-0.5042880980244737,-0.22080275145110517,0.13834868077463502,-0.6455665461386101,-0.049112578799785166,0.12773435201390715,-0.8198257924829458,-0.1595008320290697,0.1159227616151461,-0.5126008182564473,-0.14916530902692726,0.13369251018528977,-0.5043751071734397,-0.1177777428038672,-0.020949913279519748,-0.631070270731711,-0.04271043343857711,-0.037992288986701796,-0.8068350509477464,-0.15820011169001078,-0.021413699602966983,-0.5177902643764457,-0.09286030091547727,0.010284993226293582,-0.4963175087900177,-0.023923184107557224,-0.1741057007873371,-0.605234852793739,-0.04533576718333689,-0.20071652378815233,-0.6870244370880829,-0.10770889447704096,-0.1618858366895822,-0.49061624414669047,-0.061951161978430806,-0.12286813897671883,-0.46338198681380505,-0.01207204465487214,A
0.0,0.0,0.0,0.2583602440178477,-0.04003976050892824,-0.09762442714852386,0.4704591960849676,-0.32963829651802956,-0.11335784112599241,0.5446467688272676,-0.6285436618997113,-0.11391310137163589,0.660887955097927,-0.7457258580468377,-0.08438042099200575,0.34889673978478575,-0.6037202568077864,-0.051718470169954525,0.3424199311996781,-0.8142571844142882,-0.15151178668189055,0.2918632717296241,-0.5545925900476124,-0.1792923143118762,0.2965709178278143,-0.4767003027693682,-0.18551299682733838,0.17058425695241114,-0.6302017648469737,-0.03234256920548636,0.15907860849255653,-0.8410051554496986,-0.1346322347596013,0.1359268891692905,-0.5298157260937084,-0.12104397024699484,0.1543891394053531,-0.49376252366470547,-0.08751059966076563,0.009741879152021128,-0.6264467139729123,-0.03406868301236604,-0.004128778209843488,-0.8366085160120176,-0.1430059317927564,-0.00036793466195121936,-0.5371478529320598,-0.07402245227701089,0.029555220622306335,-0.48426793176105326,-0.002896580356341558,-0.14920050163182166,-0.6113829655492482,-0.04362524653864056,-0.1760171857637093,-0.7194307143071078,-0.10493235958626249,-0.14912859257736866,-0.5162998200671453,-0.058040652440619234,-0.11356956515035667,-0.4716319129146721,-0.006907339469116721,A
0.0,0.0,0.0,0.2682454014781658,-0.05214478483534399,-0.09292998099700274,0.47554639467553317,-0.3164957445197155,-0.11188673406823438,0.5482205284528707,-0.6145626304510261,-0.11723404452801937,0.6609703857870858,-0.7447199848026721,-0.09225125120007183,0.3676817799876701,-0.6103795389448731,-0.05093797577664007,0.3626761579260929,-0.8218358581176373,-0.15179005277956442,0.31068082245763845,-0.558123319294816,-0.17852433398851567,0.3117899529211373,-0.4825744281820622,-0.18418796651849376,0.1863421170849496,-0.642867073388152,-0.0351824637828235,0.18129792143366408,-0.8585191555844613,-0.14241385199953785,0.1554383359698422,-0.5366946653096696,-0.13215272974619235,0.17077366720197273,-0.4976423531280501,-0.1000493822001689,0.02253182138163723,-0.6450070690606691,-0.03894422733568843,0.01179904615050785,-0.8682151025395646,-0.15345202477575573,0.014478140349722154,-0.5612666009914388,-0.08650208592769688,0.044792695906095796,-0.5040097906175927,-0.014865285598321983,-0.1416819130739391,-0.6316833412145382,-0.04938019440047627,-0.16661666411397993,-0.7464578461438331,-0.11641150232598005,-0.13538267816330127,-0.5405937657495639,-0.07077652320499599,-0.09363021470209532,-0.49444838536185876,-0.01822802883358347,A
0.0,0.0,0.0,0.2648845978001728,-0.047704453680765625,-0.09972466161153727,0.4744174343168195,-0.3205986648849587,-0.12143246422462332,0.5381197019332107,-0.6185288065166291,-0.12915484535807037,0.640853010781486,-0.7599459254577089,-0.10857996570514698,0.346717572747691,-0.6365104802557484,-0.05907930928151348,0.35761295614131977,-0.8492967029556223,-0.15994304417959138,0.31076004957074904,-0.5796185338851649,-0.1850636732239058,0.3043519477203825,-0.49822991886600027,-0.18933479182013976,0.16330844057719754,-0.6715710610329759,-0.04331647485455065,0.17248942375380139,-0.8914118830271663,-0.15353858251753533,0.15039373766335598,-0.5618931294031068,-0.1452775926978006,0.15279866019001595,-0.5083176087121398,-0.11397845062115196,-0.006528356541848528,-0.672603675392311,-0.04718687295641258,-0.012114718000421666,-0.9079263467484182,-0.16934538292478402,-0.0013426727519026177,-0.5879740080044302,-0.1047004243067639,0.01742442514739456,-0.5143032774155056,-0.03281673442792258,-0.18027685719364483,-0.6535900725057738,-0.05723586438888028,-0.19720364718611758,-0.7813766133824377,-0.1333911894495026,-0.15748139843268116,-0.5678645799591892,-0.08916009103706408,-0.12363124450732203,-0.5106495561696098,-0.036141864440175794,A
