f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label,hand
0.0,0.0,0.0,-0.2344902076093237,-0.0348112617876041,-0.0434537645654667,-0.4224471907998152,-0.3654553270841135,-0.0398423903364015,-0.4558111251414156,-0.6869717590493886,-0.0377356437847856,-0.4681656501592505,-0.883562909998975,-0.0117263841447145,-0.2441621328232569,-0.7367886204787623,0.0114275858623519,-0.3631795951130944,-0.8385491992545613,-0.0956136827220062,-0.3178319748094364,-0.5604220948830642,-0.1455376171733399,-0.251295058644894,-0.493038245108138,-0.1692004011724355,-0.0870581355585302,-0.7412334135057278,-0.001001391947329,-0.2206484661422612,-0.830656323584409,-0.1061714091980532,-0.18496865347801,-0.5065728412503773,-0.1009642617233862,-0.1113157964867516,-0.4885641143626723,-0.0747414320575113,0.0681556376502045,-0.7186824872186688,-0.0349134767013582,-0.05355111550214,-0.843488101224686,-0.1422368182408469,-0.0565523126350163,-0.5076843290240776,-0.067429898398657,0.0084834902662721,-0.4625954725445583,0.0053497714235433,0.2313021755323153,-0.6885445438442414,-0.0760433817794674,0.1038452295539557,-0.7417728157686766,-0.1395171441819327,0.0726782785705584,-0.5069687717759244,-0.095865272959275,0.1211145944657772,-0.4757482923236849,-0.048667410087433,A,left
0.0,0.0,0.0,-0.2256990398817381,-0.0868565235916648,-0.0190887433935096,-0.3781307302773671,-0.4248491480274545,-0.0097474286196782,-0.4003654639585248,-0.7232754245785867,-0.0105160017913177,-0.427280996598444,-0.9040643787475314,0.0099271861914839,-0.1967453456693089,-0.7795183590824211,0.0472419385619453,-0.3475052072171712,-0.878950205486895,-0.0547866027874131,-0.31274784792702,-0.5989564185675723,-0.1012589494022537,-0.2419171742366773,-0.5289131188741887,-0.1218186360857933,-0.0540088680591245,-0.784516413980693,0.0183184752637119,-0.2245944099452686,-0.8681610899311519,-0.0854582191397504,-0.1948560235274231,-0.5448447038027823,-0.0788715882599178,-0.1099413851918825,-0.517363983595223,-0.0487247817513046,0.0891904867713429,-0.7632535615546375,-0.0319447848312084,-0.0706925614258897,-0.8718308534782869,-0.1404038118429711,-0.0674164848772343,-0.5367545432556893,-0.0721599272300017,0.0104584506585187,-0.4879050398561347,-0.0002005653599451,0.2412357310056579,-0.7241664498186742,-0.088025481422453,0.0826493290193575,-0.7781830950732728,-0.1527685302136865,0.0468323938906554,-0.5404255136090185,-0.1110010935396969,0.0979033593146686,-0.4870023488228362,-0.0624434235338871,A,left
0.0,0.0,0.0,-0.2259219266909122,-0.1105391382391224,-0.017010641201117,-0.3592258260361227,-0.4518858813274153,-0.0021186791432739,-0.3616851660200644,-0.7434390991599209,0.0034035406173982,-0.366202182937468,-0.9300457161843868,0.0301815675355707,-0.1731777011745428,-0.8390092370999492,0.0723253786545633,-0.3358475697511066,-0.9002958541077366,-0.026348954541335,-0.3080394551741071,-0.6192146463960958,-0.0821240379588521,-0.2348656991660611,-0.5397625076569377,-0.1105036638421183,-0.0345150977331144,-0.8510503845451249,0.0439414292169112,-0.22342309736212,-0.9000555332376462,-0.0585224465107829,-0.2007799070248218,-0.5720536501080945,-0.0602672144592338,-0.1165818542015014,-0.5121514167040674,-0.0348789306885071,0.1007384469807168,-0.831085135922191,-0.0067842555764989,-0.0792635771174967,-0.8823909620523795,-0.1085847901928888,-0.0813466400583625,-0.5519666896829963,-0.0493119711099325,-0.00404765784718,-0.4806777036913167,0.0158416730470408,0.2451859573760001,-0.7793942886797097,-0.0646612546813959,0.0628794479390087,-0.7940150775772468,-0.1292844877425273,0.0196459490631424,-0.5552615113772759,-0.0965394381902368,0.0680883745915435,-0.4881387923007024,-0.053286675036877,A,left
0.0,0.0,0.0,-0.2299558783622677,-0.191150816980132,-0.0092387457352615,-0.2940800505794784,-0.5096334963859702,-0.0141464696291941,-0.2203610730480492,-0.7220369411620544,-0.0343387274906295,-0.1312482927795485,-0.8582647447379383,-0.0313374190339732,-0.1241455226694895,-0.8737866311207325,0.0834234355525617,-0.3130422332889729,-0.9492766724826628,-0.0296371263400424,-0.3106963820084107,-0.6594670439510308,-0.0962769435704341,-0.2371879756485904,-0.5607778349863064,-0.1291841382160788,-0.0197751753431868,-0.8847071781617147,0.0430988230274705,-0.2521277515681375,-0.9289099911121412,-0.0822363352239447,-0.2484587837919537,-0.5996308413793006,-0.0966879735923777,-0.1502585586699616,-0.5361541340637693,-0.0728505639394164,0.0875738421389858,-0.84965467744213,-0.0196087865553398,-0.1426697062884326,-0.8914859394808138,-0.1292047946400654,-0.1528135994215317,-0.5612516201224266,-0.0720585040698309,-0.0539990702122867,-0.494519211680503,-0.0051948238159929,0.1966242857413637,-0.7781696334425732,-0.0904911413883218,-0.0351692544203784,-0.7681923734019678,-0.1555887216790136,-0.0585589585360654,-0.5448508339872672,-0.122917564674182,0.0271617467567135,-0.4986750907485175,-0.0779767508901882,A,left
0.0,0.0,0.0,-0.2365089915938169,-0.1898294519741976,-0.0062658765381662,-0.306208705755303,-0.4909584697181051,-0.0137677783738526,-0.2543120781869771,-0.7153933904498525,-0.0401303617876732,-0.1940646029830784,-0.8699972245975005,-0.0441480470869496,-0.147479585753035,-0.844019595173672,0.0902695889675989,-0.3100359036103331,-0.9504776967515114,-0.0216768644057706,-0.3202276090301387,-0.6735851786176508,-0.0843245404836659,-0.2564154068384959,-0.5656332123176013,-0.1129585230325172,-0.0487708132417428,-0.8565380582557185,0.0458617674104571,-0.2613922161331213,-0.914886318373994,-0.0840286614312236,-0.2587327122617792,-0.5987776937058371,-0.1020228219526596,-0.1617990428289279,-0.5362515439683078,-0.0781120821142235,0.0559284869451333,-0.8315370232018703,-0.0213911246775906,-0.1699956408838305,-0.8723843943956877,-0.1361986162427397,-0.1775897614469148,-0.5544008016896683,-0.0836262734542954,-0.0809454127195478,-0.4919561603895269,-0.0170975724880399,0.1605228535806832,-0.7705324099585718,-0.0962725386839143,-0.0774831534816629,-0.7520557485979555,-0.1625928633727967,-0.0920774104321778,-0.5389699530969218,-0.1308030487892234,-0.0035033559290049,-0.4972591404226743,-0.0856435045379179,A,left
0.0,0.0,0.0,-0.2300416165683202,-0.0839326047447755,-0.0264950748041162,-0.3852579080399924,-0.4235278160585297,-0.0117428185157407,-0.3839629451702042,-0.7311561618947444,-0.0044966322810467,-0.3864120502986573,-0.9219953739602452,0.0247033961206876,-0.2405864399549982,-0.7980475657478228,0.0566662666385072,-0.3787091628702118,-0.9161888707615936,-0.0463646063293773,-0.3418443805120394,-0.6310610181964267,-0.1002071882162115,-0.2678325878209016,-0.5436918037876959,-0.1246108225393446,-0.0899280422633507,-0.8190494930154998,0.0350603280484128,-0.2424121205029574,-0.9218466321897462,-0.0668881927516533,-0.2166269864774583,-0.5846857105026497,-0.0650546139643398,-0.1400845300539253,-0.5209819865457389,-0.0361393499242601,0.0651037155324952,-0.8089724580963971,-0.0096078374367803,-0.0782176349433542,-0.9404807195566393,-0.1170818614008484,-0.0868537522967648,-0.5874622235519645,-0.0572918502721413,-0.0189289305214324,-0.4943365265991583,0.0107820834320346,0.2369676436254021,-0.7742201315932111,-0.0607634588086854,0.0834359187142926,-0.8252042338504083,-0.1305326317813618,0.0318885340126021,-0.5700625168544493,-0.0969088046169636,0.0702897279133845,-0.4912873203039287,-0.051880052761015,A,left
0.0,0.0,0.0,-0.2328900642658097,0.0185585347123458,-0.0362861675753916,-0.458662036762697,-0.3047754543201073,-0.022001754016925,-0.509864954298142,-0.6494086233554766,-0.0128260942534864,-0.5394505787446151,-0.8417792755381627,0.0200181009725187,-0.3443163018230187,-0.6825782111605145,0.0303267974332979,-0.4586105406495497,-0.8318009346029727,-0.0695058239299565,-0.4002009358817028,-0.5531384394217697,-0.1076742074421519,-0.3310784784142572,-0.4733284620200638,-0.1215165737625501,-0.1733118299625051,-0.717314000643374,0.0131780164038161,-0.3062028102950073,-0.8393650491583492,-0.0837888618362069,-0.2546751350137457,-0.5057177175944246,-0.06867195806351,-0.1800381636663546,-0.4872610676650801,-0.0325963482113903,-0.0059469704860542,-0.7193002001902526,-0.0267684711388901,-0.1307214989205506,-0.8878383958361588,-0.1382753054773532,-0.1160694704259992,-0.5336770615644042,-0.0622334384893582,-0.0458199125466017,-0.4760859958208599,0.0154949835230563,0.1724416563946434,-0.7186236907683405,-0.0729074874141812,0.0520586943404912,-0.8032749949579601,-0.1432296780002105,0.0251536363859164,-0.538235713451654,-0.0971192692346846,0.0669394098751487,-0.4697659553753104,-0.0451610883509289,A,left
0.0,0.0,0.0,-0.2390129106039873,0.0358457834133559,-0.0493877374331652,-0.492242840931142,-0.2626368247307298,-0.0400820550173304,-0.5708508555252957,-0.601301477823297,-0.0306595464943982,-0.5961444239261657,-0.8028650455425365,0.0044209125438825,-0.3810539602503983,-0.671875655317568,0.0037522987012162,-0.4969092999326538,-0.8196330757587372,-0.1010508030788361,-0.414347212160616,-0.5476308387181994,-0.1379385475507998,-0.3422919856452121,-0.4856394446979963,-0.1514323961059599,-0.1970512838328955,-0.7196027400277093,-0.0052613027830634,-0.3157749720255032,-0.8581182265248507,-0.1157653573062259,-0.2472180687511284,-0.5163402040214135,-0.1075257863054639,-0.1839166702097589,-0.5005443758094686,-0.0739204853448829,-0.0174136298688633,-0.7339136475564362,-0.0357112077865266,-0.1264722667610183,-0.9110450916887034,-0.1595147499713444,-0.1006563005259741,-0.5428505805061197,-0.0869177500271358,-0.0411250712134544,-0.4873201608637951,-0.0079831093156059,0.1677168064045222,-0.7499571238681708,-0.0713491054153892,0.0612837095005356,-0.8267953740685723,-0.1456104533825642,0.046957177049823,-0.5596136328710682,-0.1009284222601202,0.0870183708317962,-0.5102759367335947,-0.04932089076748,A,left
0.0,0.0,0.0,-0.2504860469602233,0.0054018854993778,-0.0986834925229038,-0.4906856642905999,-0.271394187982686,-0.1126207370725434,-0.5757863392220767,-0.5753568716263556,-0.117327166634225,-0.6332337565607156,-0.7683618369291977,-0.0929252231786041,-0.3937693085440518,-0.6229298759421089,-0.0322129451406624,-0.4625437790124864,-0.7608249900389874,-0.1510140803846778,-0.3758054339868941,-0.486295069778149,-0.195572457333637,-0.3287600436079012,-0.4628175491340239,-0.2147844334140222,-0.2077511745707904,-0.6679104801829421,-0.0256060924602875,-0.2823389283161756,-0.8168750906180613,-0.1480977540662703,-0.2286312207390085,-0.4748225917420213,-0.147144091566161,-0.1950131904348794,-0.484534128869815,-0.1173637085096246,-0.031562031543288,-0.6837056052646472,-0.045125425627279,-0.0963576765744776,-0.8438602600029158,-0.1733749079262547,-0.0807356999557158,-0.5022076486778194,-0.1057846989942413,-0.0454433648576633,-0.4869245430322808,-0.02939206938777,0.1372481898539868,-0.6996470216138285,-0.0743323317539888,0.0754402531111852,-0.7669338262319557,-0.1456956130868896,0.0668405048630348,-0.5378733854289817,-0.100011276065287,0.098311939783825,-0.5276044067878947,-0.0473612446054098,A,left
0.0,0.0,0.0,-0.2572193957614376,0.0014350117099691,-0.1182303767648801,-0.4771165365997377,-0.2655379942057448,-0.145222165170296,-0.567211323256062,-0.5578493298051141,-0.158173614908477,-0.6586359575396795,-0.7387234256922718,-0.1431306248475985,-0.3830295779594669,-0.5912021186257923,-0.0650855582037886,-0.4223047776997528,-0.7568344732986618,-0.1794174766368557,-0.3535881759864978,-0.4761915706907469,-0.2188040845772264,-0.3183629884756301,-0.4481472974570556,-0.2370025199511809,-0.1934058303936701,-0.6405975687540475,-0.0483416548757459,-0.2575831678837849,-0.8080186688695233,-0.172867531917655,-0.2217984596512254,-0.4628611866790942,-0.174983077734793,-0.1881536014918427,-0.470136748630679,-0.1493016352933274,-0.0155991795907469,-0.6580151309379731,-0.0558971825867756,-0.0668554364591694,-0.8415012397285947,-0.1797047060376644,-0.0670801051812499,-0.5105198758828838,-0.1106652326648983,-0.0338229200720953,-0.4961552987218247,-0.0362057869563008,0.14687502597658,-0.6766045556158994,-0.074796998158435,0.1070553630991672,-0.7625218185925609,-0.1362587196917622,0.0811904959742957,-0.5464932819410631,-0.0869119677040644,0.1028079292054528,-0.5369341058350978,-0.0353147230197011,A,left
0.0,0.0,0.0,-0.244448025664705,-0.0065267660486726,-0.1374508579825675,-0.448709664664914,-0.2724751563815442,-0.1732042050759616,-0.552855973047396,-0.5643364757624336,-0.1880210714405214,-0.6571343097817465,-0.7334692160160965,-0.1737740143531258,-0.370504459604914,-0.6006076665346076,-0.0764736240823099,-0.3808512048373184,-0.7549946701841507,-0.169932711665135,-0.3178958913730353,-0.4766308847879646,-0.1981015363608484,-0.2981401723794415,-0.4779238166387383,-0.2153386782983418,-0.182576907638195,-0.6462701450270665,-0.0399280747446367,-0.2186689758333014,-0.7860194820084819,-0.1487630091251,-0.1958219014109133,-0.4520673389654678,-0.1512958147039339,-0.1885887219842531,-0.4927828672956298,-0.1337750920102808,-0.0152864975873564,-0.6489809420989567,-0.0255522877648547,-0.0427979568208465,-0.8216022539210305,-0.1310573156359117,-0.0567785665042086,-0.5075188354469243,-0.0705568786327271,-0.0381267855056766,-0.5122143764812477,-0.0117060899037173,0.1298774413821327,-0.6595193546583725,-0.0235165245229047,0.1191977461471194,-0.7375679559957123,-0.0743057730423147,0.0854420862161517,-0.5277823083357878,-0.0353362688953643,0.0925726454752381,-0.5268029952336112,0.0028753209997174,A,left
0.0,0.0,0.0,-0.2456186091978376,-0.04441409439201,-0.1504180318570545,-0.4170952586311963,-0.3146003278717945,-0.2003898684599257,-0.4975468069021714,-0.5878058611770519,-0.2286925716686748,-0.5965029963488424,-0.7703549083582697,-0.225249840211208,-0.3325022174212733,-0.6406874798700624,-0.0884187153416248,-0.2966452380561954,-0.7599633077659186,-0.1746226751566181,-0.2459442761046782,-0.4978742286789013,-0.1865071620361833,-0.2704823446832248,-0.49004556937921,-0.1933057588915924,-0.1657275109525881,-0.6923539897070337,-0.0550665356589243,-0.1403594812779356,-0.8071678300051965,-0.166857883884743,-0.12121181883014,-0.4779378907581869,-0.1684199720806215,-0.1620097729111401,-0.5098762456602688,-0.1513042757867837,-0.0125223820843565,-0.6937727558318146,-0.043281392310153,0.0207990873752797,-0.8327425648805039,-0.1627798664369257,0.0107372175989867,-0.53331456498761,-0.1058686739412022,-0.0319957114389927,-0.5233204886059911,-0.0483786601255985,0.1115410079544604,-0.675422820291104,-0.0441501452669715,0.1612197120146245,-0.7529136259739678,-0.1180814023064588,0.1324764210116734,-0.5524246362751436,-0.0848620270207161,0.0889648839122458,-0.5301887722683234,-0.047805380500106,A,left
