f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label,hand
0.0,0.0,0.0,-0.165992114068364,0.013831691761943246,0.07859935457212028,-0.34605886202821584,0.051741622013216616,0.11073619857916978,-0.46174796629065706,0.10765507176602236,0.11871030185305342,-0.5564230426471609,0.15461572323370912,0.12329245387558024,-0.4861037308019334,-0.047709839608700885,0.10936885250520684,-0.6664223583017258,0.009699732644381122,0.09107520717598531,-0.8018108362591714,0.024293824371402036,0.06351390927943086,-0.9134750748955772,0.02342386461512483,0.03919662906302781,-0.49657588885435805,-0.03554928815756958,0.04184145166359216,-0.7184959079653855,0.02094921225141401,0.01902389684103123,-0.8687425586978983,0.02141349129232879,-0.011661125563305024,-0.999209165892007,0.010303124421023633,-0.03736736800074408,-0.4892142604861606,0.006379756690440964,-0.02761483906163557,-0.7191505149894273,0.03890213823844428,-0.04912098555614223,-0.8683277074223035,0.039020966938403887,-0.07478244258151448,-0.9948769310649642,0.024634145415956075,-0.09804616726003988,-0.4716739319929731,0.06881518453390094,-0.09274215420024208,-0.6367140952792538,0.08108407294235316,-0.11420612243215476,-0.7508012270156863,0.08017750866175877,-0.13036259007129994,-0.8531850918468098,0.0680297804516303,-0.1470278197972326,SPACE,left
0.0,0.0,0.0,-0.15733373477866028,0.010303340418215495,0.04763138850727504,-0.33273689115174776,0.04395999176736817,0.06424793681933624,-0.44738349422249984,0.08846477796532315,0.06286565897873972,-0.5370472788301331,0.13757973824974945,0.058147792448850454,-0.4621442827286147,-0.028425391535155314,0.062277708698204315,-0.6457856085288989,0.010004843548706037,0.02682820738958278,-0.7883384064420083,0.012781803735886388,-0.011936695036674591,-0.9089466294307268,0.009001727717709802,-0.0423546130024511,-0.4676100092164761,-0.021328149849403406,0.007155935851075656,-0.6879992179388872,0.017347665772067814,-0.031106343207624898,-0.8486246640520274,0.01654015394299851,-0.07332945317855724,-0.9942557871156965,0.01335348654650347,-0.10619375774497769,-0.45621593269953903,0.008822615255534778,-0.04980319170586864,-0.674063723443835,0.02729364169409423,-0.08444201731937064,-0.8260077362221862,0.02884779005984429,-0.1172998238606171,-0.9565805060407386,0.027913365077032074,-0.14244288810592298,-0.434683287757212,0.052804763048047904,-0.1043831390477055,-0.6009510632382525,0.05236924299390415,-0.13257939677103614,-0.7154225691782474,0.048091337582260314,-0.15095336512047963,-0.8195541665031857,0.03728127667958089,-0.1671646024733611,SPACE,left
0.0,0.0,0.0,-0.16549452965340672,-0.012808136671580341,0.0794073172234539,-0.3427982448544347,-0.0017053346197096245,0.11176802387953506,-0.4581349194818113,0.006639244285631565,0.1199609711818573,-0.5472133959526615,0.014903455826898131,0.12509620331312823,-0.46051196807980393,-0.030154240640491006,0.09642635834499384,-0.6453139329965134,-0.00609872939538836,0.07081911682311126,-0.7818807750295964,-0.008211478381242839,0.040835823206933956,-0.8959074235938356,-0.019916908901269324,0.014733558652508928,-0.4683268702804356,-0.031789412269640216,0.02693020339097308,-0.6964837956741047,-0.0005336063392304813,-0.005806194844510522,-0.855598183395458,-0.007471249323650157,-0.041652834431831535,-0.9973059381000368,-0.01929463226050856,-0.0707713430446059,-0.4601572868736828,-0.01513815641772489,-0.0434174304753659,-0.6922101913701144,-0.003529255468270684,-0.0737397699474079,-0.8415120915489276,-0.009328381922033852,-0.101826325636632,-0.9730969809650093,-0.017458478839970842,-0.12577580805351987,-0.44201441781503864,0.004541833550649371,-0.10899823346611502,-0.6074830879380492,0.0008438573227835405,-0.14033888305798722,-0.7222928112524002,-0.005079939955218416,-0.16221856517599306,-0.8271476294634258,-0.01520895322030482,-0.18193820008618805,SPACE,left
0.0,0.0,0.0,-0.16650789906725053,-0.034780511100009445,0.06204163818935577,-0.36192300678809586,-0.03977878119810463,0.08155460432485281,-0.5004240531299599,-0.046924935744470105,0.0797070238833606,-0.6041796079169759,-0.054535127781770734,0.07208938163744967,-0.4452087248667618,-0.0781176545181182,0.055592751875052124,-0.632489259934321,-0.036189049678688724,0.01837132429394888,-0.7723714680117413,-0.029215084068549068,-0.019176755723091778,-0.8937864554552601,-0.03382249269597333,-0.05021449055183348,-0.4485416273766299,-0.0683014592760007,-0.009532940128281753,-0.6729743636849995,-0.02168998838528915,-0.050337718428125094,-0.839609222862233,-0.01627102746453692,-0.09459203956125167,-0.9911360000567595,-0.019949334478473756,-0.13134478842098407,-0.43720647362190357,-0.027284218137118538,-0.0740421255867667,-0.6628287907990582,-0.0061369186316533805,-0.10874712935721473,-0.8225510541228195,-0.006306084708117696,-0.14057817059757538,-0.9623073287218739,-0.013946505343033327,-0.1690511140771313,-0.417105939120265,0.033792378168538015,-0.13475162266605678,-0.5822532661193913,0.034804465837742084,-0.16762358281353543,-0.7006336445729033,0.02352195547093778,-0.18922439683586034,-0.8082060446070767,0.004051886852386355,-0.20996643351047006,SPACE,left
0.0,0.0,0.0,-0.16788333091919042,-0.08091371585453513,0.08050128047038564,-0.3623975961996884,-0.07011973823992185,0.11000133528946336,-0.4987539562043379,-0.05407512519194824,0.11651744195385601,-0.5999081412965755,-0.03200309970994905,0.11352398645312269,-0.4609363263529405,-0.10989650000553579,0.05080747650701808,-0.6447426379344058,-0.06926841401044795,0.016842745565322993,-0.7828609767697972,-0.06078908942393663,-0.014327660317953218,-0.903804043969346,-0.06091154157297627,-0.04128663931132516,-0.4567255094822411,-0.09053215283836791,-0.020291038347576444,-0.6794918936009974,-0.047454050393520034,-0.0623407973154351,-0.8424121723138398,-0.04094779369801979,-0.10069721021820575,-0.9900534457038548,-0.04524319989845333,-0.13321872057962775,-0.4337916053177545,-0.034777383796224505,-0.08783176108967375,-0.6505609082460967,-0.014602495625790057,-0.12629671578229396,-0.8021559514642456,-0.0173189351613267,-0.15634437251306024,-0.9366159939206711,-0.02999980304574409,-0.18331380509012832,-0.39987031062542266,0.04693303955520033,-0.14873275461403765,-0.5624339922849948,0.04931142918305349,-0.19071913722970704,-0.676812087239755,0.03440336677196117,-0.21665833222816044,-0.7827351430969766,0.005633772324790617,-0.23960765819049673,SPACE,left
0.0,0.0,0.0,-0.1743371523713576,-0.049403259362518194,0.10514949454634341,-0.36369652311954265,-0.02801351101055808,0.14517357775530168,-0.49249422764581213,0.009699339999982398,0.15756578562811505,-0.5884460242371661,0.04991475485087031,0.15841422155306065,-0.4641462470798007,-0.10245062965211965,0.07086355939220015,-0.648467421906238,-0.05905729217748268,0.04305615335263145,-0.7845046234342847,-0.04843056351780633,0.017827394664030875,-0.9031146771887121,-0.045576765078008064,-0.00651190454499396,-0.4575824321542845,-0.09220386247169142,-0.012544303946237465,-0.684838191887792,-0.04654022398387836,-0.05452697900753277,-0.8451955606152881,-0.037851497462552494,-0.09058384316872954,-0.9918558883968629,-0.037182835459811006,-0.12181680261621634,-0.4322398743791558,-0.04006365194572087,-0.0910984561239407,-0.6553680156219179,-0.018321237268789484,-0.13366124846955085,-0.8063026444830423,-0.016074259526188378,-0.16577165360303256,-0.9415098608714796,-0.02432617120969625,-0.19376983129511363,-0.3988082521522961,0.04471518960756032,-0.16039954234216197,-0.5660494957361687,0.043028755498560084,-0.21160548268900162,-0.6829385692303284,0.027408676255211862,-0.24587722759584948,-0.7911746169717848,-0.0012933099919028774,-0.27497499357997857,SPACE,left
0.0,0.0,0.0,-0.17886976825017376,-0.04448363370414086,0.11006752346542922,-0.3612203341868783,-0.016290973811471106,0.1488926092186707,-0.4848849097866762,0.014675839343549026,0.15867730657154946,-0.5796917511056893,0.04349177264362385,0.15853604927955328,-0.48156872944296386,-0.08578314121246998,0.08571535176996099,-0.6714410238942448,-0.04958626325329311,0.06359931314506856,-0.8051434699137912,-0.040133421807769736,0.039763441297530816,-0.9218184596495769,-0.037137792631049465,0.016631370368234265,-0.47707445427716216,-0.07696724509732426,0.0016592555679469405,-0.708631656660026,-0.035281182442517205,-0.02750803745601373,-0.8597342112421935,-0.02951518749562139,-0.05505171402869527,-0.9962197249873798,-0.029616341250046845,-0.08166475296619813,-0.4501872320837283,-0.030620396187809665,-0.07825359086369278,-0.6725479415768046,-0.006583954689873172,-0.10490049783335659,-0.8102747365988995,-0.008328972426034698,-0.12633059044785946,-0.9297236948413198,-0.020657767533339366,-0.1505008066313004,-0.4142640697175767,0.04167710200258854,-0.1498364019826552,-0.5713029178277206,0.04576717785104908,-0.1824219292475919,-0.6782933824503127,0.038011548600212185,-0.20312201738709215,-0.7761654596619908,0.01760306271647747,-0.22480277731906853,SPACE,left
0.0,0.0,0.0,-0.169178516934388,-0.07726054998712106,0.08384321686687142,-0.34540188799500987,-0.06644659699561786,0.11247848456982759,-0.46275740254320646,-0.051296442369046444,0.11531859115252102,-0.5523807929119429,-0.040303241935782635,0.10959831034486293,-0.4815605913885231,-0.11147312470084238,0.07586918454530321,-0.6722763990503255,-0.07960690671170415,0.04898153464273784,-0.8020973778227928,-0.08405151614191217,0.020300503137161755,-0.9187070379267857,-0.09552957704917012,-0.007210694284006553,-0.4786131993728982,-0.10051848395080919,0.0026286162356531748,-0.7059949691366009,-0.07009329640926089,-0.03306249209078232,-0.8506596632244796,-0.07861647370529486,-0.06894905282406825,-0.9903843110378986,-0.09390307452524091,-0.10159295765304856,-0.4540326682743999,-0.05192573639937013,-0.06932134656565986,-0.6811629738181773,-0.04332824908522459,-0.10398294190494399,-0.8166688617745961,-0.056078724453831164,-0.13318162855081897,-0.9373498184898629,-0.0781342573238651,-0.1612525821753528,-0.42010763862705547,0.02723944159829642,-0.13522757780040467,-0.5752835371078153,0.028049966139804,-0.17477918133949905,-0.6822667722932846,0.013375307492727851,-0.20195453123574,-0.7835045045068683,-0.015546933767014477,-0.22776959190681284,SPACE,left
0.0,0.0,0.0,-0.17032250886682537,-0.07599379909495202,0.10910121576771754,-0.33936688806114895,-0.08029115586667937,0.14654351975121968,-0.45172153015733546,-0.08036970868857937,0.15427335849397217,-0.5440322673240965,-0.08417052460630556,0.15333398786591418,-0.49305760080131916,-0.11584424537445405,0.09361683618318506,-0.6847393039882161,-0.07687610721278997,0.07619133905141896,-0.8067557079900141,-0.07514183024066226,0.05569995938316857,-0.9176645313058703,-0.08052681433237939,0.03284404276064101,-0.4876492154946947,-0.10954220412467225,0.009867987284728078,-0.7218593929394468,-0.07170396834208934,-0.019608159861226725,-0.8619599971147367,-0.07700534306798175,-0.05120104207323019,-0.992733276847714,-0.0874407561940724,-0.08267257825548252,-0.4606603238757594,-0.058686013601991174,-0.07012264781353111,-0.6919529930700037,-0.04621469477896215,-0.09662968313480474,-0.8257056943180552,-0.05804106906350227,-0.12215283113245073,-0.9445998000403949,-0.0782311433905651,-0.15108950641103205,-0.42812710823445643,0.02173796473824517,-0.1416600368415894,-0.5811950429135752,0.022427712607787822,-0.17691063036847335,-0.686725173419109,0.00814279962944014,-0.20386774219681214,-0.7854972329692798,-0.017693905538931912,-0.23188762490392947,SPACE,left
0.0,0.0,0.0,-0.17431522570834393,-0.07555803885535807,0.10879338960806947,-0.3404436882579044,-0.07947057382094366,0.1469965522210189,-0.45496614444176026,-0.07262808722954711,0.15592009730427042,-0.541979378719184,-0.07533294518635023,0.1550872133896543,-0.48034067930525426,-0.12332898927618896,0.08640269162906826,-0.6715653745651976,-0.06610846100718919,0.06564199355387425,-0.7949470744683287,-0.058019775709162266,0.042952935223478185,-0.906640955190823,-0.060476140710381106,0.01769505257131347,-0.4767673095307366,-0.11923430082174909,0.0029472683605916597,-0.7144702068603082,-0.06344753894486202,-0.031596145531088846,-0.8584808671663687,-0.0642408120990901,-0.0685798848178587,-0.9918119312753689,-0.07327959555712331,-0.10459060117815262,-0.45127453359145747,-0.06501610016336981,-0.07596866073741895,-0.6871302563886843,-0.03769064978156592,-0.10808479610600308,-0.8239084834818379,-0.048937429749524,-0.13905288063987667,-0.9466836688983362,-0.07159223317352402,-0.17171257490125602,-0.4205055919220641,0.019791938050660842,-0.14587800446277635,-0.5732989504088652,0.025789685503790193,-0.19191196236425073,-0.6794865309284804,0.014635506967815435,-0.22737470134944376,-0.7786059710983849,-0.008728742910895503,-0.26087098233807565,SPACE,left
0.0,0.0,0.0,-0.18913565983010344,-0.09643652764672211,0.11763661509294408,-0.36726953893295355,-0.09637850306167006,0.15909073111936722,-0.4919715587409744,-0.07744179378659424,0.16924934209508302,-0.5828226211988392,-0.054559745437756026,0.16876305348549547,-0.48552271168164657,-0.12534940649147425,0.09257706443321498,-0.6852586380805125,-0.0637822608213091,0.07388672674776668,-0.8123508449241634,-0.05060548974197876,0.05478346711735976,-0.9228605303305325,-0.04860869874628866,0.034114980580895654,-0.48134853482348744,-0.10987647215940204,0.00439170181817233,-0.7232314703119345,-0.05186805680250342,-0.024377425608695352,-0.8694406485876636,-0.04841166801654198,-0.0525589667755947,-0.9953944556594448,-0.05208751217119797,-0.08047837422719657,-0.4535831054565305,-0.050320157837502655,-0.07942909908675357,-0.6919733867933586,-0.025142545113520577,-0.10685106383350487,-0.8346742070160097,-0.03309936596464825,-0.1354746182564608,-0.9563361245106444,-0.05333657121478964,-0.1660240798571863,-0.41726211072434244,0.03406276039398714,-0.1534152110956618,-0.5708547843640336,0.03703266094449502,-0.1944501211212194,-0.6813745841476135,0.028588819522271106,-0.22636993111462328,-0.7795684848347307,0.009671141246421064,-0.2565872818162722,SPACE,left
0.0,0.0,0.0,-0.19184319180328718,-0.0657104541867529,0.1355009960500483,-0.3673576054265218,-0.05226232807582847,0.18448940470537664,-0.4965213390717632,-0.020890555177002564,0.2000869187335089,-0.594731414565462,0.00909198041883206,0.20570461348857025,-0.4795455041362749,-0.13905459269111278,0.10814342534588303,-0.6945873466318535,-0.0698056140508897,0.09995931956589409,-0.8206754781763769,-0.04862794087422636,0.09036177567351335,-0.9285177781116667,-0.03831312261079322,0.07745773951550247,-0.4727988357446204,-0.13324512205642303,0.01598639151483112,-0.7344641001645242,-0.06593906030580897,-0.002462561677917374,-0.8785618661056448,-0.05126903683975356,-0.02256310989864111,-0.9977414307140161,-0.05057065623037748,-0.04421138049391082,-0.4451168717483138,-0.07008339433366866,-0.0693202240805879,-0.6925002661420405,-0.042585430384407194,-0.08165077579113059,-0.8331960129584955,-0.04062081505916637,-0.09546355150240798,-0.9513269989855133,-0.05938646863409362,-0.11634780875885177,-0.41353483227509896,0.02905165255388345,-0.14363732833207266,-0.5784749197189694,0.03441741369213907,-0.16403048214057073,-0.6845555485211042,0.026302736188390047,-0.17814521375234538,-0.780017715316599,0.00537234456454639,-0.1960836060715818,SPACE,left
